experiment_name_x,period_type,n_periods,avg_entropy,std_entropy,min_entropy,max_entropy,avg_concentration,entropy_trend,top_timestep,phase_prefix,experiment_name_y,phase,dir_acc,sharpe_ratio,test_rmse,test_mae,has_any_collapse,has_strong_collapse,has_degradation,has_unidirectional,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,problematic_pct,pred_std,composite_score,collapsed,collapse_type
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h20_drop0.25_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.086018681526184,0.7751477360725403,True,False,False,True,2.34375,0.0,97.578125,0.078125,0.0,97.65625,0.0525040084494894,0.5015375604302745,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h20_drop0.30_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.085390567779541,0.7749071717262268,True,True,False,True,2.34375,0.0,80.78125,9.296875,7.578124999999999,97.65625,0.0532702939350167,0.5028532497803093,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h20_drop0.30_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0859981775283811,0.77515709400177,False,False,False,True,2.34375,0.0,97.65625,0.0,0.0,97.65625,0.0511895435647517,0.5059853759195712,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h20_drop0.35_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0859805345535278,0.774996817111969,True,False,True,True,2.265625,0.078125,85.625,12.03125,0.0,97.734375,0.0452742498805788,0.5011914555825976,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h20_drop0.35_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0861010551452637,0.7753991484642029,True,False,False,True,2.34375,0.0,82.8125,14.84375,0.0,97.65625,0.0575863524438342,0.5065204883791002,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.15_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0850374698638916,0.7732901573181152,True,False,False,True,2.34375,0.0,92.734375,4.921875,0.0,97.65625,0.0194882728500658,0.4950131158549158,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.15_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0859709978103638,0.7742129564285278,True,True,False,True,2.34375,0.0,92.8125,4.609375,0.234375,97.65625,0.0442924402284061,0.5008134403588935,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.20_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0841580629348757,0.7733685374259949,True,False,False,True,2.34375,0.0,97.578125,0.078125,0.0,97.65625,0.0282982385110069,0.5025685110403765,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.20_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0850024223327637,0.7728646397590637,True,False,False,True,2.34375,0.0,97.5,0.15625,0.0,97.65625,0.021109734338042,0.5071022390805148,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.25_lr3,01_staleness_features_fixed,,,,,,,,,,,,,,,,,,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.25_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0838054418563845,0.7731491327285767,False,False,False,True,2.34375,0.0,97.65625,0.0,0.0,97.65625,0.0355397710448773,0.5107743869679252,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.30_lr3,01_staleness_features_fixed,,,,,,,,,,,,,,,,,,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.30_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0834088325500488,0.7727311253547668,False,False,False,True,2.34375,0.0,97.65625,0.0,0.0,97.65625,0.029985514125712,0.5255501183905633,True,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.35_lr3,01_staleness_features_fixed,,,,,,,,,,,,,,,,,,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_h22_drop0.35_lr5,01_staleness_features_fixed,,,,,,,,,,,,,,,,,,
01_staleness_features_fixed/sweep_stale_h14_drop0.30_lr5,yearly,6,2.8966992696126304,0.03561734189955204,2.8643696308135986,2.969162702560425,0.05024615488946438,0.0028483527047292955,3,01_staleness_features_fixed,sweep_stale_monthly_h16_drop0.25,01_staleness_features_fixed,0.6274509803921569,3.274471076839194,4.6020684242248535,3.797369956970215,False,False,False,True,58.82352941176471,0.0,41.17647058823529,0.0,0.0,41.17647058823529,0.014373934490091,0.6126483488132095,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,baseline_fixed_h16_drop0.25,01_staleness_features_fixed,0.5390625,0.9279255765251542,1.08319091796875,0.7719786763191223,True,True,True,True,20.859375,2.734375,72.265625,2.03125,2.109375,79.140625,0.0297319032033624,0.5477703506888959,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,staleness_fixed_h16_drop0.25,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0840128660202026,0.772561252117157,True,False,False,True,2.34375,0.0,96.09375,1.5625,0.0,97.65625,0.0241457844276873,0.5281876337014073,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,staleness_fixed_h16_drop0.25_seed999,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0840128660202026,0.772561252117157,True,False,False,True,2.34375,0.0,96.09375,1.5625,0.0,97.65625,0.0241457844276873,0.5281876337014073,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.15_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.084362506866455,0.773136556148529,True,True,False,True,2.34375,0.0,81.40625,8.125,8.125,97.65625,0.0394618911792221,0.5038387894706805,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.15_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0842865705490112,0.773394763469696,True,True,False,True,2.34375,0.0,92.34375,4.84375,0.46875,97.65625,0.0397539576171588,0.5013190970867054,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.20_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0844281911849976,0.7734614610671997,True,True,False,True,2.34375,0.0,80.546875,6.09375,11.015625,97.65625,0.0440845775331686,0.5036460998923639,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.20_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.084877610206604,0.7734233736991882,True,True,False,True,2.34375,0.0,83.359375,12.421875,1.875,97.65625,0.0409835293502489,0.5003716043831357,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.25_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0844990015029907,0.773595929145813,True,True,False,True,2.34375,0.0,80.9375,4.765625,11.953125,97.65625,0.0479594269697108,0.5052649378146548,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.25_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0854331254959106,0.774844229221344,True,True,False,True,2.34375,0.0,92.578125,2.34375,2.734375,97.65625,0.0587235152289337,0.4993725641490607,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.30_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0844943523406982,0.773583710193634,True,True,False,True,2.34375,0.0,80.3125,2.578125,14.765624999999998,97.65625,0.0448381242890657,0.5044769969912197,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.30_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.085751175880432,0.7750599980354309,True,True,False,True,2.34375,0.0,90.78125,1.953125,4.921875,97.65625,0.0608955665953379,0.499201966369532,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.35_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0845551490783691,0.7733022570610046,True,True,False,True,2.34375,0.0,80.15625,2.578125,14.921875000000002,97.65625,0.0441152059094112,0.5059583748321637,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h12_drop0.35_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0845911502838137,0.7739354968070984,True,True,False,True,2.34375,0.0,88.984375,3.4375000000000004,5.234375,97.65625,0.0429667828011007,0.5013019145765372,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.15_lr3,01_staleness_features_fixed,0.52734375,0.7582330617427756,1.084171175956726,0.773638129234314,True,False,True,True,49.21875,31.015625000000004,19.6875,0.078125,0.0,50.78125,0.0732070650320421,0.5274087980742088,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.15_lr5,01_staleness_features_fixed,0.525,0.9542200232809928,1.0834569931030271,0.7736622095108032,False,False,True,True,60.46875000000001,21.875,17.65625,0.0,0.0,39.53125,0.0898534429626274,0.5258701714078121,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.20_lr3,01_staleness_features_fixed,0.528125,0.706277349697728,1.083716630935669,0.7725344896316528,True,False,True,True,40.3125,25.390625,32.65625,1.640625,0.0,59.6875,0.0681762419002658,0.5324218548642459,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.20_lr5,01_staleness_features_fixed,0.5359375,1.01785786537763,1.0835245847702026,0.7735245823860168,True,False,True,True,49.53125,23.046875,25.078125,2.34375,0.0,50.46875,0.0820915405763637,0.5324310406034988,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.25_lr3,01_staleness_features_fixed,0.53125,0.8614027876957208,1.083529710769653,0.7725237607955933,True,False,True,True,26.40625,7.187499999999999,62.890625,3.515625,0.0,73.59375,0.0494854982233179,0.5284161131443748,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.25_lr5,01_staleness_features_fixed,0.52890625,0.8038459596116018,1.0833591222763062,0.7732619047164917,True,False,True,True,39.6875,19.921875,36.796875,3.59375,0.0,60.3125,0.0563584243469118,0.5211949849008692,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.30_lr3,01_staleness_features_fixed,0.51640625,0.7869747220460185,1.083564043045044,0.773769199848175,True,True,True,True,45.0,17.109375,33.359375,4.375,0.15625,55.0,0.0464985650626639,0.502499462663019,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.30_lr5,01_staleness_features_fixed,0.52109375,0.8607623323596232,1.0835601091384888,0.7735410928726196,True,False,True,True,55.93749999999999,11.015625,30.078125,2.96875,0.0,44.0625,0.0512174601149607,0.5143937983564929,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.35_lr3,01_staleness_features_fixed,0.52265625,0.8412369603582693,1.0833147764205933,0.7732881307601929,True,False,True,True,38.90625,16.40625,40.546875,4.140625,0.0,61.09375,0.0426493024082168,0.519169427757977,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h14_drop0.35_lr5,01_staleness_features_fixed,0.51171875,0.7085250936376848,1.0834007263183594,0.7738384008407593,False,False,True,True,55.078125,16.40625,28.515625,0.0,0.0,44.921875,0.0551057261930046,0.4993154323027509,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.15_lr3,01_staleness_features_fixed,0.534375,0.8174317145264399,1.0839183330535889,0.771832287311554,True,False,True,True,2.96875,4.53125,91.640625,0.8593750000000001,0.0,97.03125,0.0206572674223773,0.5731583800943074,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.15_lr5,01_staleness_features_fixed,0.53359375,0.8132435624158431,1.0835953950881958,0.7716441750526428,True,False,True,True,9.296875,7.8125,79.453125,3.4375000000000004,0.0,90.703125,0.0264421780091988,0.5704023687471004,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.20_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0841485261917114,0.772454559803009,True,True,True,True,2.265625,0.078125,90.234375,4.6875,2.734375,97.734375,0.0158182064699959,0.5523290604879588,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.20_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.083815574645996,0.7723486423492432,True,True,False,True,2.34375,0.0,87.890625,9.53125,0.234375,97.65625,0.0179193476012054,0.5432517858304431,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.25_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.084408164024353,0.7728388905525208,True,True,False,True,2.34375,0.0,93.984375,3.59375,0.078125,97.65625,0.017642067181279,0.5181775942061804,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.25_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0840128660202026,0.772561252117157,True,False,False,True,2.34375,0.0,96.09375,1.5625,0.0,97.65625,0.0241457844276873,0.5281876337014073,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.30_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0842550992965698,0.7729736566543579,True,True,False,True,2.34375,0.0,93.28125,3.28125,1.09375,97.65625,0.023134105174198,0.5140881567861096,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.30_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0841612815856934,0.7728295922279358,True,True,False,True,2.34375,0.0,94.0625,3.046875,0.546875,97.65625,0.0228526183577411,0.5156566745000504,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.35_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.084251880645752,0.7729655504226685,True,True,False,True,2.34375,0.0,93.203125,2.890625,1.5625,97.65625,0.020560630023557,0.511281271017892,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h16_drop0.35_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.083737015724182,0.7725124955177307,True,True,False,True,2.34375,0.0,93.984375,3.125,0.546875,97.65625,0.0215443201636536,0.5238797329377675,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.15_lr3,01_staleness_features_fixed,0.52734375,0.768709148754257,1.0839539766311646,0.7740222811698914,True,False,True,True,23.359375,1.25,73.046875,2.34375,0.0,76.640625,0.0538240724064007,0.5051599020504871,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.15_lr5,01_staleness_features_fixed,0.525,0.8280694825064246,1.0859291553497314,0.7734365463256836,False,False,True,True,37.265625,23.671875,39.0625,0.0,0.0,62.734375,0.0535125039678005,0.5083194645929832,False,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.20_lr3,01_staleness_features_fixed,0.53046875,0.8422846341102826,1.083349108695984,0.7736886739730835,True,True,True,True,41.171875,3.359375,51.64062499999999,3.4375000000000004,0.390625,58.82812499999999,0.0451039878167907,0.5248844341952817,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.20_lr5,01_staleness_features_fixed,0.53203125,0.932977604125106,1.0850489139556885,0.7734752893447876,True,False,True,True,43.671875,15.234375,38.75,2.34375,0.0,56.328125,0.0451827956645015,0.527609208275956,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.25_lr3,01_staleness_features_fixed,0.5265625,0.7289628927286645,1.0833972692489624,0.7733455300331116,True,True,True,True,28.90625,3.75,62.890625,2.34375,2.109375,71.09375,0.0417062745622875,0.5164137731012713,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.25_lr5,01_staleness_features_fixed,0.52890625,0.8305074115212557,1.084138035774231,0.7732530832290649,True,False,True,True,42.890625,7.890625,46.953125,2.265625,0.0,57.109375,0.0452141215823654,0.5188164345647057,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.30_lr3,01_staleness_features_fixed,0.53125,0.8126342723578732,1.083349108695984,0.7734812498092651,True,True,True,True,41.015625,4.296875,49.921875,1.015625,3.75,58.984375,0.0401818098286865,0.5204679748693516,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.30_lr5,01_staleness_features_fixed,0.52265625,0.7583260844799576,1.0840727090835571,0.7736563682556152,True,False,True,True,46.796875,8.046875,42.890625,2.265625,0.0,53.203125,0.0473302463968404,0.5061303571844985,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.35_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0832078456878662,0.7729004621505737,True,True,False,True,2.34375,0.0,87.734375,3.28125,6.640625,97.65625,0.0323353977584673,0.5223333070226146,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h18_drop0.35_lr5,01_staleness_features_fixed,0.52890625,0.7791432483891337,1.0836902856826782,0.7732452750205994,True,True,True,True,31.71875,3.359375,60.62499999999999,1.5625,2.734375,68.28125,0.0401424944578175,0.5138114148170922,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h20_drop0.15_lr3,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0842081308364868,0.7737258076667786,True,True,True,True,2.265625,0.078125,83.984375,8.671875,5.0,97.734375,0.0295782419577013,0.5201192178552054,True,
01_staleness_features_fixed/sweep_stale_h12_drop0.15_lr3,yearly,6,2.904112537701925,0.03915621788393816,2.8501150608062744,2.964566707611084,0.050428263222177826,-0.004342317581176835,19,01_staleness_features_fixed,sweep_stale_h20_drop0.15_lr5,01_staleness_features_fixed,0.53671875,0.8329736080938573,1.0844950675964355,0.7734978795051575,True,False,True,True,2.265625,0.078125,92.65625,5.0,0.0,97.734375,0.0304919345227897,0.5261993718104966,True,
